Season,TeamName,eFG_Pct,RankeFGPct,TO_Pct,RankTOPct,OR_Pct,RankORPct,FT_Rate,RankFTRate
2017,Weber St.,50.5924781,177,16.47983565,301,30.24691358,228,29.4693457,51
2017,West Virginia,48.81930185,97,27.57258763,1,31.86549239,287,42.45379877,313
2017,Western Carolina,52.88999378,282,19.14268795,137,28.95005097,167,46.67495339,337
2017,Western Illinois,51.15979381,198,13.7919099,351,25.37634409,30,40.65721649,288
2017,Western Kentucky,52.25225225,250,15.84470338,319,26.75044883,66,24.74827769,8
2017,Western Michigan,54.05328798,318,18.29299743,189,26.47058824,59,34.24036281,158
2017,Wichita St.,43.84930805,4,19.4281884,119,24.15603901,9,35.21271143,181
2017,William & Mary,52.33146067,254,14.54128002,343,27.42382271,93,35.11235955,176
2017,Winthrop,46.71122995,30,18.61585996,166,28.4148398,140,34.49197861,162
2017,Wisconsin,47.54139488,46,19.5346046,110,25.82995951,41,28.04816859,32
2017,Wofford,53.48007139,307,18.00152008,206,28.13141684,126,38.37001785,235
2017,Wright St.,52.04918033,234,19.47171386,113,26.52859961,60,37.06088993,215
2017,Wyoming,46.18286729,25,16.24005758,305,27.65229295,104,39.41411451,262
2017,Xavier,51.5625,214,17.45801329,244,25.54012346,37,33.39552239,131
2017,Yale,49.67144564,130,17.03535357,269,28.47222222,143,26.34408602,13
2017,Youngstown St.,52.97902765,286,16.43460397,303,31.44758735,274,29.12297426,42
