Season,TeamName,eFG_Pct,RankeFG_Pct,TO_Pct,RankTO_Pct,OR_Pct,RankOR_Pct,FT_Rate,RankFT_Rate
2008,"Washington St.",53.6671,36,16.6025,9,28.1,305,38.475,118
2008,"Weber St.",51.6345,99,23.9932,308,28.5889,295,44.8737,18
2008,"West Virginia",51.3796,112,16.076,6,34.5591,99,36.5842,171
2008,"Western Carolina",46.3176,298,21.7267,221,36.2187,54,24.1657,338
2008,"Western Illinois",46.5939,288,20.3762,143,32.063,206,42.4603,29
2008,"Western Kentucky",53.5336,39,20.1005,112,36.801,36,35.9919,193
2008,"Western Michigan",49.7271,172,21.9122,231,36.3017,49,47.6046,5
2008,"Wichita St.",47.284,267,22.338,252,37.8187,22,37.2222,151
2008,"William & Mary",48.6842,212,20.7384,164,29.931,275,31.015,294
2008,"Winston Salem St.",43.7618,330,22.9476,278,33.8263,128,34.4675,230
2008,Winthrop,49.5909,179,19.3813,78,33.4398,144,35.6517,200
2008,Wisconsin,50.6146,140,19.0672,60,36.1256,56,39.9252,80
2008,Wofford,49.1502,195,19.2605,70,32.4199,186,38.4092,120
2008,"Wright St.",51.8701,94,20.2589,130,30.1392,270,35.2362,211
2008,Wyoming,49.3108,182,24.2472,313,30.3542,265,45.0724,17
2008,Xavier,54.5869,16,19.4551,82,35.9152,63,42.372,30
2008,Yale,50.7986,134,22.0149,234,30.8865,250,36.0417,189
2008,"Youngstown St.",48.0053,243,21.3905,201,26.5594,321,34.9069,223
