,Unnamed: 0,Season,TeamName,Tempo,AdjTempo,OE,AdjOE,DE,AdjDE,AdjEM,seed,ConfTournament,SOSAdjEM,NCSOSAsjEM,O_eFG_Pct,D_eFG_Pct,O-D_eFG_Pct,O_TO_Pct,D_TO_Pct,D-O_TO_Pct,O_OR_Pct,D_OR_Pct,O-D_OR_Pct,O_FT_Rate,D_FT_Rate,O-D_FT_Rate,LastTenRecord
96,213,2005,Wisconsin,63.6004,62.9376,105.694,111.095,94.3788,90.7501,20.345,6,0,10.24,1.27,51.0341,47.2576,3.7765,17.9252,18.4361,0.5109,31.0407,25.8865,5.1542,38.2896,27.9224,10.3672,0.7
97,197,2005,Duke,70.79899999999998,68.6081,112.315,117.435,92.6727,88.7397,28.6957,1,1,10.89,1.51,52.1149,42.2233,9.8916,18.9495,21.7919,2.8424,37.3077,36.7557,0.552,42.8721,32.004,10.8681,0.7
98,200,2005,Michigan St,66.6488,65.7071,116.545,119.608,94.8124,93.9891,25.6192,5,0,7.89,-3.18,54.5576,48.8034,5.7542,19.9357,22.0813,2.1456,38.852,29.5855,9.2665,37.2601,37.9487,-0.6886,0.8
99,195,2005,Illinois,65.5156,64.8528,118.088,122.18,91.9408,88.8696,33.3107,1,1,8.16,0.31,55.9787,47.063,8.9157,16.5842,22.2557,5.6715,34.6693,31.2191,3.4502,28.8308,30.4202,-1.5894,0.7
100,260,2006,Duke,71.337,69.6792,115.445,121.189,96.1668,92.6239,28.5656,1,1,10.51,6.81,55.4948,46.1625,9.3323,19.0751,22.3773,3.3022,30.8403,37.6324,-6.7921,45.0025,27.6298,17.3727,0.8
101,261,2006,Texas,66.7989,63.5205,113.877,118.329,90.4525,91.9877,26.3414,2,0,7.79,-0.02,52.4894,44.341,8.1484,19.9773,20.5863,0.609,41.8968,28.1471,13.7497,35.2748,25.0716,10.2032,0.7
102,272,2006,LSU,69.6427,67.0837,106.801,111.476,93.9086,91.2092,20.2666,4,0,10.68,1.75,50.0739,45.6616,4.4123,21.8624,21.0421,-0.8203,39.721,30.4216,9.2994,37.5555,23.9693,13.5862,0.8
103,269,2006,Memphis,74.0205,71.0562,109.287,112.334,88.929,90.0369,22.2972,1,1,3.89,7.82,51.1785,42.6457,8.5328,20.9745,23.3009,2.3264,41.1012,32.2512,8.85,39.4151,43.6008,-4.1857,0.9
104,270,2006,UCLA,62.68,61.1732,109.271,113.948,93.6469,91.7094,22.2382,2,1,8.3,1.6,53.2226,45.8894,7.3332,22.3082,22.0639,-0.2443,37.4363,31.0971,6.3392,38.4693,31.6891,6.7802,0.8
105,298,2006,Gonzaga,68.9291,65.6245,114.047,117.976,103.127,103.276,14.6999,3,1,4.38,7.98,52.3417,49.3712,2.9705,17.5132,18.4258,0.9126,35.8025,32.497,3.3055,45.3965,32.0423,13.3542,1.0
106,271,2006,Pittsburgh,66.1915,64.3893,108.38,111.569,93.853,90.0027,21.5662,5,0,7.81,-6.92,51.1944,46.07899999999999,5.1154,20.2405,19.1464,-1.0941,38.7709,29.158,9.6129,39.5765,30.3407,9.2358,0.6
107,262,2006,Connecticut,71.3986,68.0475,112.754,116.671,91.2531,90.7579,25.9129,1,0,8.98,-3.8,51.8199,43.0227,8.7972,19.6581,18.2743,-1.3838,42.4786,32.2117,10.2669,41.8582,24.8182,17.04,0.8
108,275,2006,Tennessee,73.2339,71.1471,111.341,116.081,100.757,96.9371,19.1437,2,0,9.44,-0.74,53.6717,53.1378,0.5339,17.6459,24.401,6.7551,31.6507,33.8702,-2.2195,33.2073,33.6657,-0.4584,0.6
109,267,2006,North Carolina,72.6832,69.944,111.055,116.376,95.8492,93.1032,23.2731,3,0,9.1,-0.83,53.6484,46.4097,7.2387,22.7378,20.4596,-2.2782,41.2072,30.5938,10.6134,40.5196,27.5607,12.9589,0.8
110,266,2006,Illinois,63.6391,61.3569,109.847,114.309,91.8029,90.5453,23.7637,4,0,6.77,-4.52,52.2666,45.5918,6.6748,18.5755,21.6714,3.0959,37.7613,29.0692,8.6921,31.4085,37.1377,-5.7292,0.7
111,276,2006,Washington,72.5511,70.9977,112.184,114.83,94.9946,96.082,18.7484,5,0,5.21,-7.56,52.3239,48.5615,3.7624,19.946,24.3234,4.3774,41.2069,31.6456,9.5613,33.3972,34.097,-0.6998,0.8
112,263,2006,Villanova,66.8434,65.8533,112.449,117.412,95.0533,91.5788,25.8328,1,0,10.79,3.17,49.0731,47.3311,1.742,16.4921,23.2162,6.7241,37.2678,33.5559,3.7119,36.9207,37.4219,-0.5012,0.8
113,268,2006,Ohio St,66.252,64.7814,111.293,114.312,94.7943,91.568,22.7439,2,0,6.74,-3.33,53.8247,46.9399,6.8848,17.6634,20.2402,2.5768,30.2973,32.5121,-2.2148,33.8358,21.554,12.2818,0.8
114,265,2006,Florida,69.2726,66.9181,113.922,116.023,93.2123,92.1054,23.9172,3,1,8.35,-8.46,56.89,45.0088,11.8812,20.6755,22.358,1.6825,35.5252,33.0695,2.4557,40.6796,29.3728,11.3068,0.7
115,277,2006,Boston College,64.7077,61.3466,114.28,118.48,102.954,100.286,18.1943,4,0,7.43,-5.69,54.2744,48.4612,5.8132,19.9891,19.6829,-0.3062,40.1519,35.1007,5.0512,42.5858,29.9193,12.6665,0.8
116,260,2006,Duke,71.337,69.6792,115.445,121.189,96.1668,92.6239,28.5656,1,1,10.51,6.81,55.4948,46.1625,9.3323,19.0751,22.3773,3.3022,30.8403,37.6324,-6.7921,45.0025,27.6298,17.3727,0.8
117,261,2006,Texas,66.7989,63.5205,113.877,118.329,90.4525,91.9877,26.3414,2,0,7.79,-0.02,52.4894,44.341,8.1484,19.9773,20.5863,0.609,41.8968,28.1471,13.7497,35.2748,25.0716,10.2032,0.7
118,279,2006,West Virginia,63.7773,61.7855,109.939,115.841,101.677,97.8497,17.9911,6,0,10.37,-0.49,53.337,51.1661,2.1709,13.2458,24.5293,11.2835,23.683000000000003,38.3391,-14.6561,23.4418,20.7622,2.6796,0.4
119,272,2006,LSU,69.6427,67.0837,106.801,111.476,93.9086,91.2092,20.2666,4,0,10.68,1.75,50.0739,45.6616,4.4123,21.8624,21.0421,-0.8203,39.721,30.4216,9.2994,37.5555,23.9693,13.5862,0.8
120,269,2006,Memphis,74.0205,71.0562,109.287,112.334,88.929,90.0369,22.2972,1,1,3.89,7.82,51.1785,42.6457,8.5328,20.9745,23.3009,2.3264,41.1012,32.2512,8.85,39.4151,43.6008,-4.1857,0.9
121,270,2006,UCLA,62.68,61.1732,109.271,113.948,93.6469,91.7094,22.2382,2,1,8.3,1.6,53.2226,45.8894,7.3332,22.3082,22.0639,-0.2443,37.4363,31.0971,6.3392,38.4693,31.6891,6.7802,0.8
122,262,2006,Connecticut,71.3986,68.0475,112.754,116.671,91.2531,90.7579,25.9129,1,0,8.98,-3.8,51.8199,43.0227,8.7972,19.6581,18.2743,-1.3838,42.4786,32.2117,10.2669,41.8582,24.8182,17.04,0.8
123,263,2006,Villanova,66.8434,65.8533,112.449,117.412,95.0533,91.5788,25.8328,1,0,10.79,3.17,49.0731,47.3311,1.742,16.4921,23.2162,6.7241,37.2678,33.5559,3.7119,36.9207,37.4219,-0.5012,0.8
124,265,2006,Florida,69.2726,66.9181,113.922,116.023,93.2123,92.1054,23.9172,3,1,8.35,-8.46,56.89,45.0088,11.8812,20.6755,22.358,1.6825,35.5252,33.0695,2.4557,40.6796,29.3728,11.3068,0.7
125,277,2006,Boston College,64.7077,61.3466,114.28,118.48,102.954,100.286,18.1943,4,0,7.43,-5.69,54.2744,48.4612,5.8132,19.9891,19.6829,-0.3062,40.1519,35.1007,5.0512,42.5858,29.9193,12.6665,0.8
126,269,2006,Memphis,74.0205,71.0562,109.287,112.334,88.929,90.0369,22.2972,1,1,3.89,7.82,51.1785,42.6457,8.5328,20.9745,23.3009,2.3264,41.1012,32.2512,8.85,39.4151,43.6008,-4.1857,0.9
127,265,2006,Florida,69.2726,66.9181,113.922,116.023,93.2123,92.1054,23.9172,3,1,8.35,-8.46,56.89,45.0088,11.8812,20.6755,22.358,1.6825,35.5252,33.0695,2.4557,40.6796,29.3728,11.3068,0.7
128,327,2007,Florida,67.2672,64.9276,117.548,120.927,91.3624,92.0656,28.8619,1,1,8.73,-6.87,59.5929,45.2019,14.390999999999998,20.7312,18.7621,-1.9691,37.6196,28.1303,9.4893,43.6593,27.7464,15.9129,0.7
129,331,2007,Wisconsin,63.0272,63.2879,111.065,115.733,90.822,89.6933,26.0394,2,0,7.78,-1.57,51.565,46.32,5.245,17.3298,22.2311,4.9013,35.099000000000004,28.5173,6.5817,44.9337,28.0533,16.8804,0.7
130,346,2007,Oregon,67.2832,65.5537,112.582,117.207,97.755,97.4793,19.7274,3,1,7.19,-9.09,53.4022,49.2289,4.1733,18.4769,21.6501,3.1732,35.3614,32.6113,2.7501,32.7546,28.6265,4.1281,0.7
131,336,2007,Maryland,73.667,71.105,107.688,112.483,91.5681,90.1675,22.3158,4,0,8.48,-3.07,52.6083,43.7175,8.8908,21.6516,22.6521,1.0005,36.5506,35.9269,0.6237,38.7303,30.2315,8.4988,0.8
132,338,2007,Butler,58.5068,58.1217,115.194,118.052,95.0079,97.0797,20.9727,5,0,4.77,6.61,52.5029,45.9375,6.5654,15.5361,21.5229,5.9868,29.386,33.1892,-3.8032,39.7527,42.3125,-2.5598,0.6
133,328,2007,Kansas,69.5468,68.0793,111.497,115.098,86.5831,86.837,28.2605,1,1,6.86,-0.93,54.5069,43.4691,11.0378,19.9941,23.6634,3.6693,37.7941,30.2708,7.5233,36.1892,33.9888,2.2004,1.0
134,332,2007,UCLA,64.4967,63.0382,111.081,116.164,93.6869,90.9188,25.2454,2,0,11.08,5.93,53.5065,47.6376,5.8689,18.4105,23.2345,4.824,33.4683,29.9323,3.536,32.7792,30.1834,2.5958,0.7
135,335,2007,Pittsburgh,62.6974,61.3083,112.335,118.425,98.4763,95.5748,22.8504,3,0,9.54,0.72,52.8501,46.0949,6.7552,18.1863,18.5254,0.3391,37.1656,31.7479,5.4177,36.1179,31.1913,4.9266,0.6
136,344,2007,Southern Illinois,60.5451,60.412,104.11,109.583,94.2981,89.2996,20.283,4,0,10.19,7.3,51.7421,48.063,3.6791,22.251,24.509,2.258,31.8618,28.8344,3.0274,45.4156,49.7045,-4.2889,0.9
137,351,2007,Virginia Tech,65.5856,63.1958,108.64,113.073,98.4205,95.159,17.9139,5,0,9.85,0.79,50.9589,48.3041,2.6548,16.1732,22.5139,6.3407,32.7056,33.8136,-1.108,39.3425,36.5743,2.7682,0.5
138,325,2007,North Carolina,74.1408,71.8899,115.96,120.45,91.7164,88.7132,31.7371,1,1,10.95,3.1,54.3679,47.0207,7.3472,18.4609,21.419,2.9581,39.7343,29.6145,10.1198,39.4792,27.8929,11.5863,0.7
139,329,2007,Georgetown,59.6996,59.1413,115.392,121.238,95.4232,93.1473,28.0911,2,1,10.41,-1.02,56.9825,44.0568,12.9257,21.9677,19.2612,-2.7065,40.2003,33.9489,6.2514,36.5827,32.093,4.4897,0.9
140,352,2007,Washington St,61.5302,59.62300000000001,106.007,111.012,94.2566,93.1182,17.8933,3,0,6.79,-4.96,51.9685,46.1802,5.7883,16.4527,21.8279,5.3752,26.8095,31.5013,-4.6918,33.3521,33.6374,-0.2853,0.7
141,343,2007,Texas,69.6531,66.9647,114.529,120.376,100.24,99.8398,20.5363,4,0,7.56,-1.61,51.5935,47.6409,3.9526,17.1018,19.6132,2.5114,36.9888,34.3267,2.6621,39.261,29.7297,9.5313,0.8
142,364,2007,USC,67.3433,66.6094,104.456,109.896,94.9532,95.4932,14.4031,5,0,8.26,-3.8,52.7652,44.6716,8.0936,20.7781,20.6995,-0.0786,30.2464,33.5522,-3.3058,39.1654,30.5466,8.6188,0.5
143,326,2007,Ohio St,65.1235,64.2281,113.242,119.341,92.5033,90.4737,28.8677,1,1,9.82,-1.71,53.7597,46.7085,7.0512,17.2208,20.2412,3.0204,34.7356,31.2432,3.4924,36.5429,21.6301,14.9128,1.0
144,333,2007,Memphis,70.9494,68.0416,112.299,115.184,87.8607,90.3103,24.8739,2,1,2.93,3.41,51.7119,43.7344,7.9775,18.4816,23.6472,5.1656,39.5573,31.8064,7.7509,42.3744,42.6361,-0.2617,1.0
145,330,2007,Texas A&M,65.7515,63.6458,114.781,119.182,89.4797,91.8518,27.3305,3,0,5.38,-5.98,55.7049,42.7775,12.9274,18.1799,21.7087,3.5288,33.8164,29.8288,3.9876,41.3055,38.3714,2.9341,0.7
146,366,2007,Virginia,70.5294,67.7343,109.014,112.895,101.832,98.6492,14.2454,4,0,8.27,-4.35,50.6933,47.2776,3.4157,18.9304,18.8846,-0.0458,37.2523,32.6105,4.6418,42.87300000000001,35.2022,7.6708,0.6
147,357,2007,Tennessee,73.1628,71.0474,107.367,113.576,100.644,97.1313,16.4443,5,0,10.57,1.81,52.308,51.81,0.498,18.7955,24.0273,5.2318,34.5441,34.7718,-0.2277,37.9342,39.1151,-1.1809,0.7
148,327,2007,Florida,67.2672,64.9276,117.548,120.927,91.3624,92.0656,28.8619,1,1,8.73,-6.87,59.5929,45.2019,14.390999999999998,20.7312,18.7621,-1.9691,37.6196,28.1303,9.4893,43.6593,27.7464,15.9129,0.7
149,346,2007,Oregon,67.2832,65.5537,112.582,117.207,97.755,97.4793,19.7274,3,1,7.19,-9.09,53.4022,49.2289,4.1733,18.4769,21.6501,3.1732,35.3614,32.6113,2.7501,32.7546,28.6265,4.1281,0.7
150,328,2007,Kansas,69.5468,68.0793,111.497,115.098,86.5831,86.837,28.2605,1,1,6.86,-0.93,54.5069,43.4691,11.0378,19.9941,23.6634,3.6693,37.7941,30.2708,7.5233,36.1892,33.9888,2.2004,1.0
151,335,2007,Pittsburgh,62.6974,61.3083,112.335,118.425,98.4763,95.5748,22.8504,3,0,9.54,0.72,52.8501,46.0949,6.7552,18.1863,18.5254,0.3391,37.1656,31.7479,5.4177,36.1179,31.1913,4.9266,0.6
152,325,2007,North Carolina,74.1408,71.8899,115.96,120.45,91.7164,88.7132,31.7371,1,1,10.95,3.1,54.3679,47.0207,7.3472,18.4609,21.419,2.9581,39.7343,29.6145,10.1198,39.4792,27.8929,11.5863,0.7
153,326,2007,Ohio St,65.1235,64.2281,113.242,119.341,92.5033,90.4737,28.8677,1,1,9.82,-1.71,53.7597,46.7085,7.0512,17.2208,20.2412,3.0204,34.7356,31.2432,3.4924,36.5429,21.6301,14.9128,1.0
154,393,2008,North Carolina,76.0195,71.9191,115.213,120.686,94.7521,92.5415,28.1446,1,1,10.18,1.5,52.9641,48.1928,4.7713,18.7287,20.6789,1.9502,42.4359,28.739,13.6969,38.0265,25.743,12.2835,1.0
155,404,2008,Tennessee,72.725,69.5841,113.093,117.787,97.7163,95.4494,22.3372,2,0,9.58,7.64,52.3712,49.0671,3.3041,18.0533,24.4504,6.3971,36.2927,34.8116,1.4811,38.0301,39.5865,-1.5564,0.8
156,400,2008,Louisville,66.9599,64.6887,106.523,111.828,90.9933,88.6299,23.198,3,0,9.34,0.79,53.1079,44.019,9.0889,20.2043,21.1939,0.9896,33.4926,30.6421,2.8505,36.4992,33.4334,3.0658,0.8
157,399,2008,Washington St,59.3335,57.7887,111.872,116.272,94.7272,92.3676,23.9044,4,0,8.99,-6.51,53.6671,46.7398,6.9273,16.6025,21.3256,4.7231,28.1,29.558000000000003,-1.4580000000000002,38.475,28.4478,10.0272,0.7
158,416,2008,Notre Dame,71.4254,68.9559,112.861,116.335,98.1502,97.1396,19.1955,5,0,6.88,-7.02,52.1588,46.6824,5.4764,18.162,17.1387,-1.0233,35.5132,30.2533,5.2599,34.0943,22.9647,11.1296,0.7
159,390,2008,Kansas,68.8789,66.8546,117.53,121.433,89.3201,87.4681,33.9647,1,1,9.57,-1.41,56.5912,44.2642,12.327,19.1079,21.9442,2.8363,37.7628,28.7832,8.9796,36.3515,31.0329,5.3186,0.8
160,396,2008,Georgetown,62.1911,59.8577,111.212,114.989,92.6521,90.0051,24.9836,2,0,8.48,-2.72,56.8025,42.033,14.7695,21.247,18.8966,-2.3504,33.7617,32.7921,0.9696,34.1561,36.044,-1.8879,0.8
161,395,2008,Wisconsin,62.192,60.8809,108.495,113.619,86.5633,86.2081,27.4107,3,1,7.35,-0.19,50.6146,43.3741,7.2405,19.0672,21.3947,2.3275,36.1256,28.6759,7.4497,39.9252,25.3858,14.5394,1.0
162,392,2008,Memphis,70.5062,67.7113,112.778,114.695,85.6765,85.3169,29.3779,1,1,5.83,5.45,52.7517,43.4326,9.3191,16.5257,21.8566,5.3309,38.2741,29.218000000000004,9.0561,40.3995,31.7426,8.6569,0.9
163,397,2008,Texas,65.3642,63.0818,113.986,119.757,98.3626,94.9061,24.8513,2,0,10.37,0.04,51.4646,45.707,5.7576,14.1109,17.7524,3.6415,36.6149,33.8273,2.7876,31.9513,31.0313,0.92,0.8
164,398,2008,Stanford,64.2448,62.7524,108.798,113.328,93.2203,89.3924,23.9361,3,0,9.32,-6.32,49.8257,44.3199,5.5058,18.6149,17.4167,-1.1982,39.6128,29.0985,10.5143,39.5916,32.7853,6.8063,0.6
165,412,2008,Pittsburgh,65.6434,63.1376,111.22,116.407,99.201,96.8952,19.5116,4,1,9.52,-1.69,50.7645,47.93,2.8345,18.0553,20.5384,2.4831,39.2719,33.2,6.0719,36.1204,28.6348,7.4856,0.7
166,406,2008,Michigan St,64.1595,62.7366,110.648,115.444,96.6843,94.5625,20.8814,5,0,8.71,0.59,52.5291,45.9939,6.5352,20.6221,18.3308,-2.2913,39.469,31.4598,8.0092,33.4345,33.215,0.2195,0.5
167,391,2008,UCLA,65.0976,63.1761,113.555,118.735,91.6434,88.16,30.5753,1,1,10.03,-1.63,52.1729,46.4792,5.6937,18.6199,21.7299,3.11,39.3429,27.78,11.5629,37.2697,25.5746,11.6951,1.0
168,394,2008,Duke,74.3046,70.9709,112.963,117.443,93.0572,89.8149,27.6285,2,0,10.06,3.36,53.6211,47.5802,6.0409,18.0899,24.5421,6.4522,33.7709,33.774,-0.0031,40.8633,31.9012,8.9621,0.6
169,402,2008,Xavier,65.1599,62.8978,115.214,116.413,95.7631,94.068,22.3453,3,0,6.94,3.5,54.5869,47.0747,7.5122,19.4551,19.1239,-0.3312,35.9152,30.1112,5.8039999999999985,42.372,31.3668,11.0052,0.8
170,393,2008,North Carolina,76.0195,71.9191,115.213,120.686,94.7521,92.5415,28.1446,1,1,10.18,1.5,52.9641,48.1928,4.7713,18.7287,20.6789,1.9502,42.4359,28.739,13.6969,38.0265,25.743,12.2835,1.0
171,390,2008,Kansas,68.8789,66.8546,117.53,121.433,89.3201,87.4681,33.9647,1,1,9.57,-1.41,56.5912,44.2642,12.327,19.1079,21.9442,2.8363,37.7628,28.7832,8.9796,36.3515,31.0329,5.3186,0.8
172,395,2008,Wisconsin,62.192,60.8809,108.495,113.619,86.5633,86.2081,27.4107,3,1,7.35,-0.19,50.6146,43.3741,7.2405,19.0672,21.3947,2.3275,36.1256,28.6759,7.4497,39.9252,25.3858,14.5394,1.0
173,392,2008,Memphis,70.5062,67.7113,112.778,114.695,85.6765,85.3169,29.3779,1,1,5.83,5.45,52.7517,43.4326,9.3191,16.5257,21.8566,5.3309,38.2741,29.218000000000004,9.0561,40.3995,31.7426,8.6569,0.9
174,391,2008,UCLA,65.0976,63.1761,113.555,118.735,91.6434,88.16,30.5753,1,1,10.03,-1.63,52.1729,46.4792,5.6937,18.6199,21.7299,3.11,39.3429,27.78,11.5629,37.2697,25.5746,11.6951,1.0
175,390,2008,Kansas,68.8789,66.8546,117.53,121.433,89.3201,87.4681,33.9647,1,1,9.57,-1.41,56.5912,44.2642,12.327,19.1079,21.9442,2.8363,37.7628,28.7832,8.9796,36.3515,31.0329,5.3186,0.8
176,391,2008,UCLA,65.0976,63.1761,113.555,118.735,91.6434,88.16,30.5753,1,1,10.03,-1.63,52.1729,46.4792,5.6937,18.6199,21.7299,3.11,39.3429,27.78,11.5629,37.2697,25.5746,11.6951,1.0
177,390,2008,Kansas,68.8789,66.8546,117.53,121.433,89.3201,87.4681,33.9647,1,1,9.57,-1.41,56.5912,44.2642,12.327,19.1079,21.9442,2.8363,37.7628,28.7832,8.9796,36.3515,31.0329,5.3186,0.8
178,460,2009,Louisville,69.5444,66.967,105.801,109.217,88.4266,83.84899999999998,25.3676,1,1,9.57,-0.19,52.6953,44.2537,8.4416,19.7478,22.9543,3.2065,34.5558,31.7234,2.8324,31.3842,30.186,1.1982,1.0
179,468,2009,Michigan St,66.5629,65.9592,108.114,112.732,94.5144,89.9494,22.7829,2,0,12.33,5.81,49.7658,47.2498,2.516,20.6753,19.9242,-0.7511,40.7407,27.342,13.3987,41.0304,36.5213,4.5091,0.8
180,467,2009,Kansas,69.4385,66.4233,110.702,114.807,94.4339,91.6765,23.1309,3,0,8.83,1.55,53.3855,43.9604,9.4251,21.532,18.8712,-2.6608,36.7391,28.9632,7.7759,39.5149,35.0495,4.4654,0.7
181,458,2009,Connecticut,67.6114,65.5863,111.344,114.597,91.4777,86.5571,28.0401,1,0,10.37,-1.68,51.3083,42.3502,8.9581,18.1001,16.1948,-1.9053,39.9217,30.09,9.8317,46.432,19.4645,26.9675,0.7
182,456,2009,Memphis,67.7431,64.5834,108.992,110.759,83.4843,81.3187,29.4398,2,1,4.73,4.19,50.0919,41.4082,8.6837,18.082,21.8327,3.7507,37.6668,30.0985,7.5683,39.8897,35.4505,4.4392,1.0
183,464,2009,Missouri,72.7415,69.8579,111.229,114.53,91.3725,91.046,23.484,3,1,7.96,-3.76,52.7965,46.4136,6.3829,16.0485,24.7989,8.7504,34.2706,34.4828,-0.2122,36.6274,39.9162,-3.2888,0.8
184,470,2009,Washington,71.9705,71.7787,108.142,112.741,95.6615,90.8054,21.9358,4,0,10.18,0.09,48.8406,46.7157,2.1249,20.0077,20.0077,0.0,41.4644,30.6693,10.7951,44.2995,33.2843,11.0152,0.8
185,469,2009,Purdue,65.3743,65.2998,105.14,110.175,89.85,88.2115,21.9637,5,1,8.94,-5.45,50.0,44.0582,5.9418,17.2101,22.0338,4.8237,29.6596,32.1563,-2.4967,33.1724,31.2623,1.9101,0.7
186,455,2009,Pittsburgh,66.9968,64.7792,116.603,121.48,96.1493,92.002,29.4777,1,0,10.11,0.79,52.9426,46.5116,6.431,17.987000000000005,18.7561,0.7691,42.0158,29.7243,12.2915,33.0327,30.2326,2.8001,0.8
187,461,2009,Duke,69.4428,65.5211,111.86,117.869,94.5432,92.541,25.3284,2,1,10.23,3.18,50.4799,47.7938,2.6861,17.355,23.3086,5.9536,37.5283,32.8864,4.6419,41.3163,31.0312,10.2851,0.8
188,471,2009,Villanova,69.0715,66.8453,110.17,113.638,95.8818,91.9303,21.7081,3,0,9.99,-5.37,50.7521,47.2826,3.4695,18.7529,21.3564,2.6035,36.482,29.8573,6.6247,41.887,38.7524,3.1346,0.7
189,478,2009,Xavier,67.0833,65.3071,107.589,111.158,92.6022,92.0625,19.0951,4,0,5.81,7.97,52.3564,43.6776,8.6788,21.4689,18.5239,-2.945,37.4299,27.8011,9.6288,46.0997,32.9975,13.1022,0.5
190,457,2009,North Carolina,75.9017,72.454,117.352,122.645,96.1566,94.0872,28.5574,1,0,9.91,1.06,52.8395,46.5532,6.2863,16.4854,20.4377,3.9523,38.8848,31.6722,7.2126,39.7531,25.3738,14.3793,0.8
191,466,2009,Oklahoma,69.3666,66.283,113.677,117.928,97.2826,94.6403,23.2882,2,0,9.49,0.46,55.1776,45.7818,9.3958,19.7444,18.1359,-1.6085,36.8664,31.7972,5.0692,46.4732,28.84,17.6332,0.6
192,472,2009,Syracuse,71.52,69.2046,109.274,116.963,98.5211,95.2698,21.693,3,0,11.46,0.77,54.3951,46.7065,7.6886,20.5965,18.7509,-1.8456,35.5985,35.469,0.1295,39.2841,26.2248,13.0593,0.8
193,459,2009,Gonzaga,68.0126,66.4288,114.842,116.862,89.7464,90.9086,25.9534,4,1,4.63,10.61,55.1643,44.1818,10.9825,16.1103,20.9213,4.811,31.5619,31.0518,0.5101,35.4721,29.5584,5.9137,0.9
194,460,2009,Louisville,69.5444,66.967,105.801,109.217,88.4266,83.84899999999998,25.3676,1,1,9.57,-0.19,52.6953,44.2537,8.4416,19.7478,22.9543,3.2065,34.5558,31.7234,2.8324,31.3842,30.186,1.1982,1.0
195,468,2009,Michigan St,66.5629,65.9592,108.114,112.732,94.5144,89.9494,22.7829,2,0,12.33,5.81,49.7658,47.2498,2.516,20.6753,19.9242,-0.7511,40.7407,27.342,13.3987,41.0304,36.5213,4.5091,0.8
196,467,2009,Kansas,69.4385,66.4233,110.702,114.807,94.4339,91.6765,23.1309,3,0,8.83,1.55,53.3855,43.9604,9.4251,21.532,18.8712,-2.6608,36.7391,28.9632,7.7759,39.5149,35.0495,4.4654,0.7
197,458,2009,Connecticut,67.6114,65.5863,111.344,114.597,91.4777,86.5571,28.0401,1,0,10.37,-1.68,51.3083,42.3502,8.9581,18.1001,16.1948,-1.9053,39.9217,30.09,9.8317,46.432,19.4645,26.9675,0.7
198,456,2009,Memphis,67.7431,64.5834,108.992,110.759,83.4843,81.3187,29.4398,2,1,4.73,4.19,50.0919,41.4082,8.6837,18.082,21.8327,3.7507,37.6668,30.0985,7.5683,39.8897,35.4505,4.4392,1.0
199,455,2009,Pittsburgh,66.9968,64.7792,116.603,121.48,96.1493,92.002,29.4777,1,0,10.11,0.79,52.9426,46.5116,6.431,17.987000000000005,18.7561,0.7691,42.0158,29.7243,12.2915,33.0327,30.2326,2.8001,0.8
200,478,2009,Xavier,67.0833,65.3071,107.589,111.158,92.6022,92.0625,19.0951,4,0,5.81,7.97,52.3564,43.6776,8.6788,21.4689,18.5239,-2.945,37.4299,27.8011,9.6288,46.0997,32.9975,13.1022,0.5
201,457,2009,North Carolina,75.9017,72.454,117.352,122.645,96.1566,94.0872,28.5574,1,0,9.91,1.06,52.8395,46.5532,6.2863,16.4854,20.4377,3.9523,38.8848,31.6722,7.2126,39.7531,25.3738,14.3793,0.8
202,466,2009,Oklahoma,69.3666,66.283,113.677,117.928,97.2826,94.6403,23.2882,2,0,9.49,0.46,55.1776,45.7818,9.3958,19.7444,18.1359,-1.6085,36.8664,31.7972,5.0692,46.4732,28.84,17.6332,0.6
203,459,2009,Gonzaga,68.0126,66.4288,114.842,116.862,89.7464,90.9086,25.9534,4,1,4.63,10.61,55.1643,44.1818,10.9825,16.1103,20.9213,4.811,31.5619,31.0518,0.5101,35.4721,29.5584,5.9137,0.9
204,460,2009,Louisville,69.5444,66.967,105.801,109.217,88.4266,83.84899999999998,25.3676,1,1,9.57,-0.19,52.6953,44.2537,8.4416,19.7478,22.9543,3.2065,34.5558,31.7234,2.8324,31.3842,30.186,1.1982,1.0
205,520,2010,Kansas,70.0725,66.6569,115.923,119.854,90.9538,87.3419,32.5121,1,1,9.53,1.13,55.1397,43.2073,11.9324,18.7521,20.0181,1.266,37.7297,31.2871,6.4426,41.2601,31.3725,9.8876,0.9
206,525,2010,Ohio St,64.7007,64.023,113.734,117.429,94.2241,91.9581,25.4713,2,1,7.88,-2.92,56.1061,47.072,9.0341,17.6342,21.9705,4.3363,30.149,29.7788,0.3702,35.7858,26.3524,9.4334,0.9
207,532,2010,Maryland,70.1536,68.1243,111.617,117.599,96.108,94.8962,22.7026,4,0,8.87,-4.35,51.8379,44.9323,6.9056,16.3107,21.4407,5.13,35.3474,36.5407,-1.1933,33.8872,29.6036,4.2836,0.8
208,539,2010,Michigan St,66.706,65.5206,108.383,112.268,95.439,91.9702,20.2975,5,0,9.03,-0.94,51.6199,46.6471,4.9728,21.2893,18.7199,-2.5694,39.7244,28.083,11.6414,36.9439,31.3754,5.5685,0.5
